model_id,task_id,score,reported_by,url,notes
internvl3-14b,r-bench-dis,69.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,blink,57.6,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-14b,mmiu,51.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,muirbench,58.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,mmt-bench,68.0,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-14b,mirb,59.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,rwqa,70.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,mme-realworld-en,63.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,wildvision,73.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,r-bench-dis,70.9,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,blink,56.8,InternVL,https://arxiv.org/abs/2508.18265,(val)
kimi-vl-a3b-2506,muirbench,64.6,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,mmt-bench,63.9,InternVL,https://arxiv.org/abs/2508.18265,(val)
kimi-vl-a3b-2506,rwqa,72.4,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,r-bench-dis,69.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,blink,59.0,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-20b-a4b,mmiu,50.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,muirbench,58.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,mmt-bench,66.6,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-20b-a4b,mirb,54.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,rwqa,71.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,mme-realworld-en,60.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,wildvision,69.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,r-bench-dis,71.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,blink,60.4,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-30b-a3b,mmiu,55.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,muirbench,53.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,mmt-bench,66.6,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-30b-a3b,mirb,59.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,rwqa,72.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,r-bench-dis,70.7,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,blink,54.4,InternVL,https://arxiv.org/abs/2508.18265,(val)
gemma3-27b,muirbench,55.2,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,mmt-bench,61.8,InternVL,https://arxiv.org/abs/2508.18265,(val)
gemma3-27b,rwqa,65.1,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,mme-realworld-en,51.6,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,wildvision,79.8,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,r-bench-dis,61.6,InternVL,https://arxiv.org/abs/2508.18265,
cambrian-34b,rwqa,67.8,InternVL,https://arxiv.org/abs/2508.18265,
cambrian-34b,mme-realworld-en,44.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,blink,64.0,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-38b,mmiu,57.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,muirbench,63.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,mmt-bench,71.8,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-38b,mirb,62.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,rwqa,75.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,mme-realworld-en,67.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,wildvision,71.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,r-bench-dis,73.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,blink,60.9,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-38b,mmiu,58.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,muirbench,63.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,mmt-bench,71.8,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-38b,mirb,71.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,rwqa,75.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,mme-realworld-en,66.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,wildvision,80.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,r-bench-dis,73.1,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,blink,65.3,InternVL,https://arxiv.org/abs/2508.18265,(val)
glm-4.5v,muirbench,75.3,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,mmt-bench,70.9,InternVL,https://arxiv.org/abs/2508.18265,(val)
glm-4.5v,rwqa,75.2,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,r-bench-dis,72.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,blink,66.3,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-78b,mmiu,60.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,muirbench,64.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,mmt-bench,73.2,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-78b,mirb,64.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,rwqa,78.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,mme-realworld-en,65.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,wildvision,73.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,r-bench-dis,77.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,blink,61.4,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-241b-a28b,mmiu,61.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,muirbench,47.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,mmt-bench,72.7,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-241b-a28b,mirb,73.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,rwqa,75.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,r-bench-dis,75.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,mme,1934.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,mmbench,69.9,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
internvl3-1b,mmvet,59.5,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
internvl3-1b,mmstar,51.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,hallusionbench,41.4,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3-1b,crpe-relation,64.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,pope,90.7,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-1b,mme,1910.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,mmbench,69.9,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
internvl3.5-1b,mmvet,56.5,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
internvl3.5-1b,mmstar,51.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,hallusionbench,41.0,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-1b,crpe-relation,68.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,pope,86.8,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3-2b,mme,2221.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,mmbench,78.6,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
internvl3-2b,mmvet,62.2,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
internvl3-2b,mmstar,60.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,hallusionbench,42.5,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3-2b,crpe-relation,71.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,pope,89.6,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-2b,mme,2123.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,mmbench,76.6,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
internvl3.5-2b,mmvet,71.7,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
internvl3.5-2b,mmstar,62.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,hallusionbench,48.6,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-2b,crpe-relation,75.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,pope,87.2,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-4b,mme,2272.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,mmbench,80.3,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
internvl3.5-4b,mmvet,76.6,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
internvl3.5-4b,mmstar,65.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,hallusionbench,44.8,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-4b,crpe-relation,75.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,pope,88.9,InternVL,https://arxiv.org/abs/2508.18265,(avg)
keye-vl-8b,mme,2214.7,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,mmbench,76.3,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
keye-vl-8b,mmvet,70.0,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
keye-vl-8b,mmstar,72.8,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,hallusionbench,57.7,InternVL,https://arxiv.org/abs/2508.18265,(avg)
keye-vl-8b,crpe-relation,76.5,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,pope,87.0,InternVL,https://arxiv.org/abs/2508.18265,(avg)
glm-4.1v-9b,mme,2445.8,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,mmvet,66.4,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
glm-4.1v-9b,hallusionbench,63.2,InternVL,https://arxiv.org/abs/2508.18265,(avg)
glm-4.1v-9b,crpe-relation,78.9,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.1v-9b,pope,87.1,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3-8b,mme,2415.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,mmbench,81.7,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
internvl3-8b,mmvet,81.3,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
internvl3-8b,mmstar,68.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,hallusionbench,49.9,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3-8b,crpe-relation,76.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,pope,91.1,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3-9b,mme,2372.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,mmbench,81.7,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
internvl3-9b,mmvet,76.2,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
internvl3-9b,mmstar,66.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,hallusionbench,51.2,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3-9b,crpe-relation,75.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,pope,90.4,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-8b,mme,2380.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,mmbench,79.5,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
internvl3.5-8b,mmvet,83.1,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
internvl3.5-8b,mmstar,69.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,hallusionbench,54.5,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-8b,crpe-relation,75.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,pope,88.7,InternVL,https://arxiv.org/abs/2508.18265,(avg)
gemma3-12b,mme,2044.7,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,mmbench,71.8,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
gemma3-12b,mmvet,64.9,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
gemma3-12b,mmstar,56.1,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,hallusionbench,47.2,InternVL,https://arxiv.org/abs/2508.18265,(avg)
gemma3-12b,crpe-relation,69.1,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,pope,85.2,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3-14b,mme,2478.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,mmbench,83.5,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
internvl3-14b,mmvet,80.2,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
internvl3-14b,mmstar,68.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,hallusionbench,55.1,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3-14b,crpe-relation,77.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,pope,90.2,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-14b,mme,2398.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,mmbench,81.5,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
internvl3.5-14b,mmvet,81.7,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
internvl3.5-14b,mmstar,70.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,hallusionbench,54.0,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-14b,crpe-relation,76.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,pope,87.7,InternVL,https://arxiv.org/abs/2508.18265,(avg)
kimi-vl-a3b-2506,mme,2352.7,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,mmvet,78.1,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
kimi-vl-a3b-2506,hallusionbench,59.8,InternVL,https://arxiv.org/abs/2508.18265,(avg)
kimi-vl-a3b-2506,crpe-relation,60.9,InternVL,https://arxiv.org/abs/2508.18265,
kimi-vl-a3b-2506,pope,86.5,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-20b-a4b,mme,2318.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,mmbench,85.2,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
internvl3.5-20b-a4b,mmvet,80.3,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
internvl3.5-20b-a4b,mmstar,70.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,hallusionbench,52.0,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-20b-a4b,crpe-relation,76.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,pope,89.4,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-30b-a3b,mme,2461.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,mmvet,85.5,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
internvl3.5-30b-a3b,hallusionbench,53.8,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-30b-a3b,crpe-relation,77.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,pope,89.6,InternVL,https://arxiv.org/abs/2508.18265,(avg)
gemma3-27b,mme,1816.9,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,mmbench,77.2,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
gemma3-27b,mmvet,68.3,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
gemma3-27b,mmstar,61.7,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,hallusionbench,47.9,InternVL,https://arxiv.org/abs/2508.18265,(avg)
gemma3-27b,crpe-relation,71.64,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,pope,85.8,InternVL,https://arxiv.org/abs/2508.18265,(avg)
cambrian-34b,mmbench,78.3,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
cambrian-34b,mmvet,53.2,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
cambrian-34b,mmstar,54.2,InternVL,https://arxiv.org/abs/2508.18265,
cambrian-34b,hallusionbench,41.6,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3-38b,mme,2523.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,mmbench,86.9,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
internvl3-38b,mmvet,83.9,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
internvl3-38b,mmstar,71.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,hallusionbench,57.1,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3-38b,crpe-relation,77.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,pope,90.6,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-38b,mme,2492.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,mmbench,87.3,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
internvl3.5-38b,mmvet,82.2,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
internvl3.5-38b,mmstar,75.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,hallusionbench,59.7,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-38b,crpe-relation,77.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,pope,90.4,InternVL,https://arxiv.org/abs/2508.18265,(avg)
glm-4.5v,mme,2423.8,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,mmvet,75.2,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
glm-4.5v,hallusionbench,64.5,InternVL,https://arxiv.org/abs/2508.18265,(avg)
glm-4.5v,crpe-relation,55.4,InternVL,https://arxiv.org/abs/2508.18265,
glm-4.5v,pope,85.9,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3-78b,mme,2549.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,mmbench,87.7,InternVL,https://arxiv.org/abs/2508.18265,(v1.1 en)
internvl3-78b,mmvet,81.3,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
internvl3-78b,mmstar,72.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,hallusionbench,59.1,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3-78b,crpe-relation,79.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,pope,90.3,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-241b-a28b,mme,2525.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,mmvet,81.2,InternVL,https://arxiv.org/abs/2508.18265,(turbo)
internvl3.5-241b-a28b,hallusionbench,57.3,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3.5-241b-a28b,crpe-relation,78.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,pope,90.7,InternVL,https://arxiv.org/abs/2508.18265,(avg)
internvl3-1b,refcoco-val,85.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,refcocop-val,76.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,refcocog-val,82.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,refcoco-val,85.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,refcocop-val,77.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,refcocog-val,81.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,refcoco-val,89.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,refcocop-val,84.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,refcocog-val,87.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,refcoco-val,88.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,refcocop-val,82.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,refcocog-val,85.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,refcoco-val,92.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,refcocop-val,87.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,refcocog-val,89.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,refcoco-val,92.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,refcocop-val,88.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,refcocog-val,89.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,refcoco-val,91.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,refcocop-val,86.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,refcocog-val,88.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,refcoco-val,92.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,refcocop-val,87.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,refcocog-val,89.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,refcoco-val,92.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,refcocop-val,87.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,refcocog-val,88.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,refcoco-val,92.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,refcocop-val,88.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,refcocog-val,90.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,refcoco-val,91.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,refcocop-val,87.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,refcocog-val,89.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,refcoco-val,93.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,refcocop-val,89.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-30b-a3b,refcocog-val,90.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,refcoco-val,93.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,refcocop-val,89.8,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,refcocog-val,91.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,refcoco-val,90.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,refcocop-val,87.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,refcocog-val,89.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,refcoco-val,93.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,refcocop-val,90.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,refcocog-val,91.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,refcoco-val,94.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,refcocop-val,91.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-241b-a28b,refcocog-val,92.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,mtvqa,22.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,mtvqa,22.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,mtvqa,26.7,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,mtvqa,28.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-4b,mtvqa,29.6,InternVL,https://arxiv.org/abs/2508.18265,
keye-vl-8b,mtvqa,22.3,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-8b,mtvqa,30.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-9b,mtvqa,27.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-8b,mtvqa,35.2,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-12b,mtvqa,24.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-14b,mtvqa,31.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-14b,mtvqa,34.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-20b-a4b,mtvqa,28.2,InternVL,https://arxiv.org/abs/2508.18265,
gemma3-27b,mtvqa,27.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-38b,mtvqa,32.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-38b,mtvqa,36.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-78b,mtvqa,32.5,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,video-mme-wo-sub,51.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,mvbench,63.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,mmbench-video,1.30,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-1b,mlvu,53.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-1b,longvideobench,48.1,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,video-mme-wo-sub,52.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,mvbench,61.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,mmbench-video,1.39,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3.5-1b,mlvu,56.6,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-1b,longvideobench,53.0,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,video-mme-wo-sub,58.9,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,mvbench,70.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,mmbench-video,1.42,InternVL,https://arxiv.org/abs/2508.18265,(val)
internvl3-2b,mlvu,64.2,InternVL,https://arxiv.org/abs/2508.18265,
internvl3-2b,longvideobench,55.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,video-mme-wo-sub,58.4,InternVL,https://arxiv.org/abs/2508.18265,
internvl3.5-2b,mvbench,65.9,InternVL,https://arxiv.org/abs/2508.18265,
